Name,Age,Department,Role,Years_of_Experience,Skillset,Project_Success_Rate,Mentor,Mentee
Susan Ferguson,46,Operations,Operations Manager,9,"Time Management, Risk Management, Teamwork, Process Improvement",0.58,NA,
Angela Williams,29,Engineering,Junior Engineer,1,CAD Design,0.87,,NA
Douglas Bass,47,Engineering,Senior Engineer,6,"CAD Design, Python, Data Analysis",0.79,NA,
Pamela Gilbert,26,Engineering,Junior Engineer,0,CAD Design,0.74,,NA
Tonya Lopez,27,Operations,Logistics Coordinator,1,"Project Management, Teamwork",0.53,,NA
Austin Bender,46,Engineering,Senior Engineer,9,"Systems Engineering, Data Analysis, Electrical Engineering, CAD Design",0.53,NA,
Hector Berry,42,Operations,Operations Manager,7,"Process Improvement, Teamwork, Data Analysis",0.94,NA,
Samuel Jennings,28,Customer Service,Customer Service Executive,2,"Teamwork, Conflict Resolution",0.74,,NA
Daniel Watkins,30,Engineering,Senior Engineer,6,"CAD Design, Java",0.71,NA,
Dr. Joshua Wright,26,IT,IT Support,0,"Cloud Computing, Communication",0.88,,NA
Hannah Robbins,50,Operations,Operations Manager,11,"Process Improvement, Project Management, Risk Management, Data Analysis, Teamwork",0.82,NA,
Julia Wilson,34,Logistics,Logistics Coordinator,3,"Networking, Warehouse Management, Data Analysis",0.69,,NA
Vanessa Harmon,26,Customer Service,Customer Service Executive,1,Communication,0.82,,NA
Joann Castillo,28,Customer Service,Customer Service Executive,1,Problem Solving,0.89,,NA
Lori Smith,45,Operations,Operations Manager,7,"Process Improvement, Time Management, Teamwork, Risk Management",0.62,NA,
Melinda Avila,31,Engineering,Senior Engineer,7,"Python, Systems Engineering, Data Analysis, Electrical Engineering",0.83,NA,
Natalie Rodriguez,30,Engineering,Engineer,4,"Python, CAD Design",0.62,,NA
Luke Casey,29,Engineering,Junior Engineer,2,"Python, Systems Engineering",0.82,,NA
Sherry Jones,29,Engineering,Junior Engineer,1,Electrical Engineering,0.63,,NA
Cynthia Alvarado,40,Operations,Operations Manager,8,"Process Improvement, Data Analysis, Time Management, Risk Management",0.64,NA,
Kristen Morris,34,Engineering,Engineer,4,"Machine Learning, Systems Engineering",0.97,,NA
Mark Johnson,41,Operations,Operations Manager,10,"Project Management, Time Management, Process Improvement, Data Analysis, Risk Management, Teamwork",0.86,NA,
Ronald Reyes,31,Engineering,Engineer,4,"CAD Design, Python",0.86,,NA
Gary Reese,32,Engineering,Engineer,5,"CAD Design, Electrical Engineering",0.85,NA,
Shawn Taylor,25,Engineering,Junior Engineer,2,"Data Analysis, CAD Design",0.82,,NA
Patricia Francis,28,Customer Service,Customer Service Executive,1,Problem Solving,0.66,,NA
Patricia Richard,25,Logistics,Logistics Coordinator,1,Networking,0.77,,NA
Mr. Michael Mathews,27,Engineering,Junior Engineer,1,Machine Learning,0.59,,NA
Kristen Williams,30,Logistics,Logistics Coordinator,3,"Warehouse Management, Data Analysis, Supply Chain Management",0.68,,NA
Frank Daniels,29,Customer Service,Customer Service Executive,1,Teamwork,0.6,,NA
Cynthia Little,29,IT,IT Support,0,"Java, Python",0.51,,NA
Brittany Solis,52,Operations,Operations Manager,11,"Project Management, Risk Management, Time Management, Data Analysis, Teamwork",0.87,NA,
Allison Jordan,45,Operations,Operations Manager,9,"Process Improvement, Time Management, Risk Management",0.88,NA,
Derrick Strong,42,Operations,Operations Manager,11,"Time Management, Data Analysis, Project Management, Risk Management, Teamwork",0.85,NA,
Dr. Sarah Wilson,52,Operations,Operations Manager,11,"Time Management, Data Analysis, Teamwork, Process Improvement",0.57,NA,
Mark Mcpherson,33,Engineering,Engineer,3,"Python, CAD Design",0.67,,NA
Joseph Clark,25,Engineering,Junior Engineer,1,Electrical Engineering,0.92,,NA
Michael Diaz,40,Engineering,Senior Engineer,7,"Java, Python, Electrical Engineering, Systems Engineering",0.93,NA,
David Lowe,37,Operations,Logistics Coordinator,3,"Process Improvement, Teamwork, Data Analysis",0.91,,NA
Scott Peterson,29,Engineering,Junior Engineer,2,Python,0.8,,NA
Lynn Stevens,29,Logistics,Logistics Coordinator,2,Data Analysis,0.83,,NA
Kristy Werner,37,Engineering,Engineer,4,"Java, Machine Learning, Python",0.96,,NA
Austin Evans,38,Customer Service,Customer Service Executive,3,"Conflict Resolution, Customer Relationship Management",0.7,,NA
Haley Perez,38,Engineering,Senior Engineer,6,"Machine Learning, Java, Data Analysis",0.65,NA,
Paul Cole,49,Operations,Operations Manager,11,"Process Improvement, Risk Management, Time Management, Teamwork",0.97,NA,
Scott Chan,29,IT,IT Support,2,Python,0.81,,NA
Jose Rogers,26,Engineering,Junior Engineer,2,Machine Learning,0.9,,NA
Samuel Scott,40,Operations,Operations Manager,11,"Process Improvement, Risk Management, Project Management, Teamwork, Time Management, Data Analysis",0.96,NA,
Belinda Woods,37,Engineering,Engineer,5,"Systems Engineering, Machine Learning, CAD Design",0.93,NA,
Ashley Sanchez,42,Engineering,Senior Engineer,7,"Electrical Engineering, CAD Design, Machine Learning",0.55,NA,
Brian Mendoza,46,Engineering,Senior Engineer,9,"Electrical Engineering, Java, Machine Learning, Data Analysis",0.69,NA,
Melinda Vasquez,43,Engineering,Senior Engineer,9,"Data Analysis, CAD Design, Python",0.81,NA,
Alan Browning,25,Operations,Logistics Coordinator,1,Risk Management,0.76,,NA
Candice Williams,29,Customer Service,Customer Service Executive,0,"Customer Relationship Management, Problem Solving",0.98,,NA
Lucas Hamilton,26,IT,IT Support,2,"Python, Cybersecurity",0.55,,NA
Melissa Rodriguez,38,Engineering,Engineer,4,"Java, Machine Learning",0.91,,NA
Zachary Romero,35,Operations,Logistics Coordinator,3,"Time Management, Risk Management",0.75,,NA
Dana Christensen,36,Operations,Logistics Coordinator,3,"Data Analysis, Project Management, Teamwork",0.72,,NA
Angela Herman,50,Operations,Operations Manager,10,"Process Improvement, Risk Management, Teamwork, Time Management, Data Analysis, Project Management",0.99,NA,
Ricky Salas,27,Engineering,Junior Engineer,0,Electrical Engineering,0.72,,NA
Stephanie Craig,35,Engineering,Senior Engineer,7,"Python, Java, Data Analysis, Machine Learning",0.73,NA,
Raymond Pope,44,Operations,Operations Manager,11,"Time Management, Project Management, Risk Management, Teamwork",0.94,NA,
Gary Watkins,26,Engineering,Junior Engineer,1,Python,0.98,,NA
Eric Shannon,39,Operations,Operations Manager,7,"Time Management, Risk Management, Teamwork",0.75,NA,
James Brown,34,Engineering,Senior Engineer,6,"Systems Engineering, CAD Design, Machine Learning",0.68,NA,
Ann Floyd,52,Operations,Operations Manager,14,"Time Management, Risk Management, Teamwork, Process Improvement",0.69,NA,
Kristy Alexander,37,Logistics,Logistics Coordinator,4,"Supply Chain Management, Inventory Management",0.65,,NA
Jennifer Simmons,25,Engineering,Junior Engineer,0,"Data Analysis, Machine Learning",0.69,,NA
David Thompson,43,Operations,Operations Manager,9,"Process Improvement, Time Management, Teamwork, Risk Management",0.5,NA,
Stephen Gallagher,43,Operations,Operations Manager,11,"Data Analysis, Process Improvement, Project Management, Teamwork, Time Management, Risk Management",0.89,NA,
Daniel Lewis,26,Operations,Logistics Coordinator,1,Data Analysis,0.61,,NA
Tiffany Walker,45,Operations,Operations Manager,9,"Teamwork, Data Analysis, Risk Management, Time Management",0.87,NA,
William Jenkins,46,Engineering,Senior Engineer,6,"Electrical Engineering, Python",0.89,NA,
Roger Carter,26,Operations,Logistics Coordinator,1,Project Management,0.91,,NA
Walter Sandoval,25,Customer Service,Customer Service Executive,0,Teamwork,0.95,,NA
Robert Page,27,IT,IT Support,0,"Python, System Administration",0.85,,NA
Jessica Gibson,34,Engineering,Engineer,4,"Machine Learning, CAD Design",0.78,,NA
David Fischer,30,Engineering,Senior Engineer,6,"Machine Learning, Electrical Engineering",0.67,NA,
Steven Davenport,30,Operations,Logistics Coordinator,4,"Data Analysis, Project Management, Teamwork",0.53,,NA
Bonnie Willis,47,Engineering,Senior Engineer,9,"CAD Design, Python, Machine Learning",0.51,NA,
Lisa Ortiz,44,Engineering,Senior Engineer,6,"Systems Engineering, Data Analysis",0.97,NA,
Mrs. Lisa Krueger,26,IT,IT Support,2,"Java, Cloud Computing",0.53,,NA
Tara Browning,29,IT,IT Support,1,"Python, Java",0.79,,NA
Colleen Nichols,28,Operations,Logistics Coordinator,2,"Risk Management, Time Management",0.86,,NA
Molly Villanueva,26,Engineering,Junior Engineer,1,"Python, CAD Design",0.68,,NA
Brian Taylor,30,Engineering,Engineer,3,"Python, Java, Systems Engineering",0.94,,NA
Kathleen Terry,25,Customer Service,Customer Service Executive,2,Communication,0.6,,NA
Michael Edwards,28,Customer Service,Customer Service Executive,2,Problem Solving,0.6,,NA
Matthew Price,28,Logistics,Logistics Coordinator,1,"Networking, Data Analysis",0.84,,NA
Paul Rollins,37,Engineering,Engineer,3,"Electrical Engineering, Data Analysis",0.54,,NA
Amanda Rogers,35,Engineering,Senior Engineer,7,"Java, CAD Design, Python",0.61,NA,
Xavier Martinez,52,Operations,Operations Manager,14,"Time Management, Risk Management, Process Improvement, Teamwork, Data Analysis, Project Management",0.59,NA,
John Ford,28,IT,IT Support,0,Java,0.63,,NA
Maria Allison,52,Operations,Operations Manager,13,"Risk Management, Time Management, Project Management, Teamwork",0.56,NA,
Curtis Walters,27,Engineering,Junior Engineer,1,CAD Design,0.86,,NA
Robin Barker,35,Engineering,Engineer,5,"Systems Engineering, CAD Design",0.61,NA,
Laura Blair,28,Logistics,Logistics Coordinator,2,"Warehouse Management, Inventory Management",0.68,,NA
John Richard,36,Operations,Logistics Coordinator,4,"Process Improvement, Teamwork, Time Management",0.84,,NA
Angela Kline,30,Operations,Operations Manager,7,"Time Management, Project Management, Data Analysis, Teamwork",0.58,NA,
Richard Hardy,30,Operations,Operations Manager,7,"Teamwork, Risk Management, Project Management, Data Analysis",0.84,NA,
Jenna Lewis,49,Operations,Operations Manager,7,"Project Management, Data Analysis, Risk Management",0.53,NA,
Caleb Moore,27,Operations,Logistics Coordinator,1,"Risk Management, Data Analysis",0.71,,NA
Allison Lamb,30,Engineering,Senior Engineer,7,"Data Analysis, Machine Learning, Electrical Engineering",0.54,NA,
Antonio Taylor,34,Operations,Operations Manager,7,"Teamwork, Process Improvement, Time Management, Data Analysis",0.98,NA,
Mark Hayes,36,Operations,Logistics Coordinator,4,"Time Management, Data Analysis, Project Management",0.84,,NA
Alex Duran,37,Operations,Operations Manager,7,"Time Management, Risk Management, Data Analysis",0.87,NA,
David Larson,48,Operations,Operations Manager,12,"Time Management, Project Management, Data Analysis, Teamwork, Risk Management",0.73,NA,
Anthony Brown,25,Customer Service,Customer Service Executive,0,Problem Solving,0.82,,NA
Darin Cole,28,Customer Service,Customer Service Executive,2,"Communication, Conflict Resolution",0.92,,NA
Jonathan Moore,29,Customer Service,Customer Service Executive,1,Customer Relationship Management,0.78,,NA
James Clark,34,Engineering,Senior Engineer,7,"Python, Data Analysis, Systems Engineering, Electrical Engineering",0.64,NA,
Richard Mccullough,28,Engineering,Junior Engineer,2,"CAD Design, Python",0.8,,NA
Brian Davis,33,Engineering,Engineer,5,"Electrical Engineering, CAD Design, Data Analysis",0.71,NA,
Cristian Green,32,Engineering,Senior Engineer,6,"Python, Java, Data Analysis",0.82,NA,
Adam Johnson,41,Operations,Operations Manager,8,"Project Management, Process Improvement, Time Management",0.94,NA,
Dr. Adam Parsons Jr.,25,Operations,Logistics Coordinator,2,Process Improvement,0.63,,NA
Justin Grant,32,Engineering,Senior Engineer,6,"Data Analysis, Python",0.77,NA,
Jeremy Diaz,30,Engineering,Senior Engineer,7,"Data Analysis, Machine Learning, Electrical Engineering, Java",0.72,NA,
Brenda Bowman,40,Operations,Operations Manager,9,"Risk Management, Process Improvement, Teamwork",0.81,NA,
Lisa Schroeder,55,Operations,Operations Manager,13,"Project Management, Risk Management, Time Management, Teamwork, Data Analysis",0.73,NA,
Jeremy Brown,26,IT,IT Support,2,"Communication, System Administration",0.52,,NA
Jack Williams,39,Engineering,Engineer,3,"Machine Learning, Python, CAD Design",0.67,,NA
Jeremy Baker,25,Logistics,Logistics Coordinator,2,"Communication, Supply Chain Management",0.72,,NA
Karen Floyd,26,Customer Service,Customer Service Executive,2,Problem Solving,1.0,,NA
Dr. Erik Jimenez,27,Logistics,Logistics Coordinator,2,Data Analysis,0.58,,NA
Christine Lopez,27,Operations,Logistics Coordinator,2,"Teamwork, Risk Management",0.73,,NA
Stephanie West,26,Engineering,Junior Engineer,0,"Machine Learning, Python",0.86,,NA
Allen Mosley,32,Operations,Logistics Coordinator,3,"Process Improvement, Project Management, Risk Management",0.58,,NA
Kyle Summers,25,Logistics,Logistics Coordinator,2,Networking,0.82,,NA
Melissa Ferguson,35,Engineering,Engineer,4,"Data Analysis, Electrical Engineering, Machine Learning",0.68,,NA
Marc Holland,29,Customer Service,Customer Service Executive,2,"Problem Solving, Customer Relationship Management",0.62,,NA
Anthony Hall,33,Engineering,Senior Engineer,6,"Data Analysis, CAD Design, Electrical Engineering",0.58,NA,
Reginald Johnson,29,Customer Service,Customer Service Executive,1,Problem Solving,0.98,,NA
Laura Chase,25,Customer Service,Customer Service Executive,0,Conflict Resolution,0.69,,NA
Thomas Smith,28,IT,IT Support,0,Networking,0.68,,NA
Beth Byrd,26,Operations,Logistics Coordinator,2,"Risk Management, Process Improvement",0.79,,NA
Deborah Andrews,25,Operations,Logistics Coordinator,2,"Data Analysis, Time Management",0.85,,NA
Brett Gordon,25,Logistics,Logistics Coordinator,2,Networking,0.83,,NA
Joseph Baker,36,Engineering,Senior Engineer,6,"Machine Learning, Systems Engineering, CAD Design",0.83,NA,
Mr. David Scott,33,Operations,Logistics Coordinator,4,"Project Management, Teamwork, Time Management",0.92,,NA
Kevin Jordan,36,Customer Service,Customer Service Executive,3,"Communication, Conflict Resolution, Teamwork",0.69,,NA
Marilyn Figueroa,33,Engineering,Engineer,4,"Python, Java",0.5,,NA
Chelsea Porter,39,Logistics,Logistics Coordinator,3,"Communication, Warehouse Management, Networking",0.95,,NA
Johnathan Phillips,32,Operations,Operations Manager,7,"Teamwork, Data Analysis, Risk Management",0.65,NA,
Steven Short,44,Operations,Operations Manager,8,"Time Management, Teamwork, Data Analysis",0.99,NA,
Theresa Price,27,Logistics,Logistics Coordinator,1,Networking,0.76,,NA
Donna Glass,26,IT,IT Support,0,System Administration,0.77,,NA
Terri Mills,35,Operations,Logistics Coordinator,3,"Teamwork, Data Analysis, Process Improvement",0.81,,NA
Garrett Moss,37,Logistics,Logistics Coordinator,3,"Inventory Management, Warehouse Management, Networking",0.91,,NA
Mary Morrow,47,Engineering,Senior Engineer,8,"Data Analysis, Systems Engineering, Electrical Engineering",0.83,NA,
Marcus Duffy,38,Engineering,Engineer,3,"Electrical Engineering, Machine Learning, Python",0.94,,NA
Kimberly Haas,31,Customer Service,Customer Service Executive,3,"Customer Relationship Management, Problem Solving, Conflict Resolution",0.6,,NA
Christina Campbell,35,Operations,Logistics Coordinator,4,"Risk Management, Time Management",0.69,,NA
Devin Phillips,42,Operations,Operations Manager,11,"Data Analysis, Time Management, Project Management, Risk Management, Process Improvement, Teamwork",0.74,NA,
Nicholas Kelly,46,Engineering,Senior Engineer,6,"Systems Engineering, Machine Learning",0.78,NA,
Andrew Anthony,45,Engineering,Senior Engineer,8,"Data Analysis, Systems Engineering, CAD Design",0.65,NA,
Anthony Long,34,Logistics,Logistics Coordinator,4,"Supply Chain Management, Data Analysis, Warehouse Management",0.99,,NA
Cory Miller,41,Operations,Operations Manager,12,"Time Management, Process Improvement, Risk Management, Teamwork",0.56,NA,
Rebekah Glover,44,Engineering,Senior Engineer,8,"Systems Engineering, Python, Data Analysis",0.68,NA,
Haley Mitchell,27,IT,IT Support,2,"Java, Cloud Computing",0.94,,NA
Darrell Foster,40,Engineering,Senior Engineer,9,"Data Analysis, Electrical Engineering, Java",0.91,NA,
Lori Becker,40,Operations,Operations Manager,8,"Time Management, Project Management, Process Improvement, Data Analysis",0.72,NA,
Shannon Rivers,31,Logistics,Logistics Coordinator,3,"Inventory Management, Networking",0.95,,NA
Duane Turner,35,Engineering,Engineer,3,"Java, Systems Engineering, Machine Learning",0.56,,NA
Joseph Clark,35,Logistics,Logistics Coordinator,3,"Data Analysis, Networking, Warehouse Management",0.85,,NA
Megan Parker,26,Customer Service,Customer Service Executive,2,Problem Solving,0.61,,NA
Robert Cruz,47,Operations,Operations Manager,10,"Teamwork, Time Management, Data Analysis, Project Management, Risk Management, Process Improvement",0.94,NA,
Ms. Ruth Pope,32,Engineering,Engineer,5,"Data Analysis, Machine Learning",0.71,NA,
